UNITID,TUFEYR0,TUFEYR1,TUFEYR2,TUFEYR3,CINDON,CINSON,COTSON,CINDOFF,CINSOFF,COTSOFF,CINDFAM,CINSFAM,COTSFAM 
126207,1826,1826,1826,1946,.,.,.,21722,22730,30626,9158,10166,18062
126289,3921,4027,4027,4080,.,.,.,25021,25021,36443,12151,12151,23573
126359,12338,12338,12338,13819,.,.,.,33297,33297,33297,20733,20733,20733
126562,9335,9401,9384,9562,31588,31588,48844,29769,29769,47025,17358,17358,34614
126580,8524,8580,8766,9129,26989,26989,39901,27389,27389,40301,15589,15589,28501
126605,15530,14199,15790,16576,.,.,.,35446,35446,35446,26465,26465,26465
126614,12500,12466,12496,13106,33466,33466,60716,32484,32484,59734,17168,17168,44418
126669,33434,34750,35436,37432,50206,50206,50206,49620,49620,49620,39012,39012,39012
126678,58086,60864,62070,65028,83228,83228,83228,83228,83228,83228,67622,67622,67622
126711,2220,2340,2460,2580,16406,18806,25646,17497,19897,26737,5086,7486,14326
126748,4018,4140,4140,4236,20388,20388,22892,24443,24443,26947,11879,11879,14383
126775,19062,19100,19538,20040,39529,39529,61609,36620,36620,58700,24045,24045,46125
126818,12058,12260,12260,12874,30449,30449,50309,29132,29132,48992,16721,16721,36581
126827,12529,12573,12581,12696,.,.,.,22276,22276,22276,14312,14312,14312
126863,3840,3940,3947,4030,.,.,.,24273,24273,36075,11709,11709,23511
126942,4831,4788,4745,4586,.,.,.,24476,24476,36125,12524,12524,24173
127060,52515,53775,54819,56439,76059,76059,76059,76059,76059,76059,60589,60589,60589
127185,8872,8896,9004,9212,27022,27022,37534,26878,26878,37390,13576,13576,24088
127200,3986,4032,4032,4126,.,.,.,24333,24333,35983,11769,11769,23419
127389,4000,4133,4136,4216,19522,19522,22026,24423,24423,26927,11859,11859,14363
127556,8686,8686,9000,9297,25443,25443,39165,24037,24037,37759,13769,13769,27491
127565,8151,8693,10021,10260,.,.,.,30233,30233,48065,17669,17669,35501
127617,3738,3850,3852,3930,.,.,.,24173,24173,35822,11609,11609,23258
127653,33070,34600,34600,34600,51224,51224,51224,55414,55414,55414,40528,40528,40528
127714,10080,10320,10320,10002,.,.,.,23817,23817,23817,14367,14367,14367
127732,5072,5288,5243,5345,20647,20647,22993,25552,25552,27898,12988,12988,15334
127741,9987,10062,10908,11332,28794,28794,42184,28794,28794,42184,16628,16628,30018
127778,3986,4100,4107,4226,20426,20426,22930,24675,24675,27179,15376,15376,17880
127820,3842,3967,3981,4055,.,.,.,24298,24308,35957,11734,11744,23393
127884,4324,4536,4536,4626,.,.,.,24869,24869,36518,12305,12305,23954
127909,4167,4379,4379,4471,.,.,.,25264,25264,36928,12698,12698,24362
127918,38180,38558,39610,42220,60354,60354,60354,59268,59268,59268,46786,46786,46786
127945,19670,20725,21615,22607,.,.,.,37931,37931,37931,26763,26763,26763
128106,8407,8591,9005,9245,28531,28531,35610,28751,28751,35830,17311,17311,24390
128151,4510,4510,4930,4930,.,.,.,17086,17086,20486,8158,8158,11558
128258,5121,5299,5279,5194,21252,21252,24372,25437,25437,28557,12873,12873,15993
128391,10436,10646,10662,10813,25635,25635,37659,27760,27760,39784,15196,15196,27220
128498,33260,35410,36442,37682,60682,60682,60682,60696,60696,60696,46224,46224,46224
128577,4556,4556,4556,4772,.,.,.,25610,25610,35010,13088,13088,22488
128586,9250,9650,10050,10050,20400,20400,20400,30640,30640,30640,15850,15850,15850
128744,34760,35760,35760,35760,60982,60982,60982,56538,56538,56538,45542,45542,45542
128771,11068,11502,11542,12106,28426,28426,41314,28426,28426,41314,16682,16682,29570
128780,8553,8553,8254,8254,.,.,.,22558,22558,25100,16158,16158,18700
128902,56890,59025,60795,63005,82285,82285,82285,83285,83285,83285,65005,65005,65005
129002,17220,17590,16327,14337,.,.,.,31694,31694,31694,20134,20134,20134
129020,17226,17834,18524,19434,37038,37038,59706,38804,38804,61472,23138,23138,45806
129154,20898,20998,21198,21198,34370,34370,34370,46232,46232,46232,29904,29904,29904
129215,11846,12304,12304,12910,32206,32206,35442,26646,26646,29882,16890,16890,20126
129242,49830,51325,52870,54455,74085,74085,74085,74085,74085,74085,57885,57885,57885
129367,4556,4556,4596,4820,.,.,.,20067,20067,29467,13136,13136,22536
129525,42182,43560,44885,46148,64100,64100,64100,62807,62807,62807,50905,50905,50905
129534,8720,9080,9080,9440,25600,25600,25600,25090,25090,25090,12040,12040,12040
129543,4486,4496,4516,4740,.,.,.,28963,28963,38363,14540,14540,23940
129695,4476,4516,4516,4700,.,.,.,25988,25988,35388,13467,13467,22867
129729,4516,4516,4516,4740,.,.,.,28556,28556,37956,12927,12927,22327
129756,4476,4476,4476,4700,.,.,.,23603,23603,33003,11479,11479,20879
129774,34050,35072,35775,37250,55950,55950,55950,55950,55950,55950,40500,40500,40500
129808,4556,4556,4596,4820,.,.,.,18020,18020,27420,10020,10020,19420
129941,40440,41654,42898,44184,66382,66382,66382,64180,64180,64180,53722,53722,53722
130004,4546,4546,4586,4772,.,.,.,20127,20127,29527,9829,9829,19229
130040,4506,4516,4556,4772,.,.,.,24508,24508,33908,12778,12778,22178
130110,17570,18470,23760,24480,46980,46980,46980,33480,33480,33480,28980,28980,28980
130174,17220,17590,15775,14349,.,.,.,31693,31693,31693,20133,20133,20133
130183,16610,15510,15510,16610,33660,33660,33660,30060,30060,30060,22060,22060,22060
130217,4506,4506,4506,4740,.,.,.,18234,18234,27714,9470,9470,18950
130226,49280,50760,51270,51790,70540,70540,70540,70790,70790,70790,57690,57690,57690
130253,43070,44350,45230,46580,67950,67950,67950,61392,61392,61392,50930,50930,50930
130314,40284,41736,43084,44366,60356,60356,60356,61356,61356,61356,48116,48116,48116
130396,4496,4496,4516,4740,.,.,.,25660,25660,35060,13377,13377,22777
130493,11446,11802,11882,12438,30710,30710,43598,27860,27860,40748,19394,19394,32282
130590,59050,59050,61370,63930,83090,83090,83090,83090,83090,83090,66430,66430,66430
130606,4556,4556,4596,4820,.,.,.,26108,26108,35508,13586,13586,22986
130697,57304,59686,62049,64322,85172,85172,85172,.,.,.,.,.,.
130776,11344,11781,11781,12345,30463,30463,43357,29347,29347,42241,15895,15895,28789
130794,55500,57700,59950,62250,85120,85120,85120,.,.,.,.,.,.
130907,4945,4945,4945,4945,.,.,.,18585,18585,25448,10185,10185,17048
130934,8258,8358,8358,8358,28906,28906,38828,31044,31044,40966,15922,15922,25844
130943,14280,14650,15020,15410,32444,32444,54964,31644,31644,54164,17410,17410,39930
130989,24780,25500,12750,13050,27690,27690,27690,32920,32920,32920,17350,17350,17350
131113,11480,11480,11760,12030,.,.,.,21630,21630,21630,15630,15630,15630
131159,49889,51335,51334,53889,71703,71703,71703,71703,71703,71703,56425,56425,56425
131283,47746,49416,52156,54186,75006,75006,75006,76806,76806,76806,58336,58336,58336
131399,6020,6152,6152,6152,.,.,.,28119,28119,34971,12982,12982,19834
131450,17038,17038,17712,17712,39712,39712,39712,39712,39712,39712,24912,24912,24912
131469,56935,58640,59870,62200,80945,80945,80945,80945,80945,80945,65225,65225,65225
131496,56058,51796,59957,62052,84696,84696,84696,.,.,.,.,.,.
131520,27206,28440,28916,31050,51450,51450,51450,59526,59526,59526,35570,35570,35570
131803,13515,13515,13515,13515,.,.,.,23838,23838,23838,15225,15225,15225
131830,10400,9900,10600,10900,.,.,.,37154,37154,37154,17117,17117,17117
131876,24630,25110,25110,25610,40690,40690,40690,42220,42220,42220,29490,29490,29490
132408,11700,12150,12150,12450,21232,21232,21232,25670,25670,25670,16150,16150,16150
132471,30014,30940,31540,32500,50558,50558,50558,54048,54048,54048,36852,36852,36852
132602,14814,14794,14794,14794,29940,29940,29940,30840,30840,30840,20444,20444,20444
132657,38430,39350,40400,41550,61398,61398,61398,66741,66741,66741,51024,51024,51024
132693,2496,2496,2496,2496,17948,17948,25191,16348,16348,23591,7924,7924,15167
132709,2830,2830,2830,2830,.,.,.,40334,40334,46456,13984,13984,20106
132842,12444,12444,12444,13719,.,.,.,48144,48144,48144,25824,25824,25824
132851,2710,2710,2710,2710,.,.,.,19647,19647,27454,8784,8784,16591
132879,16710,17630,18614,18614,30230,30230,30230,34223,34223,34223,22591,22591,22591
132903,6368,6368,6368,6368,24036,24036,40135,24036,24036,40135,12538,12538,28637
132976,2909,2909,3100,3100,.,.,.,23600,23600,32600,9600,9600,18600
133021,3120,3120,3120,3120,11415,11415,17245,13656,13656,19486,8268,8268,14098
133386,3106,3106,3106,3106,.,.,.,15630,15630,24518,7230,7230,16118
133465,17014,17014,17014,17014,.,.,.,33875,33875,33875,23568,23568,23568
133492,46096,47704,47704,48900,67204,67204,67204,67204,67204,67204,52756,52756,52756
133508,3401,3401,3401,3401,18803,18803,28381,22837,22837,32415,10082,10082,19660
133526,14878,14878,14878,14878,27164,27164,27164,28146,28146,28146,19154,19154,19154
133553,36868,37964,39066,40564,59972,59972,59972,59972,59972,59972,47098,47098,47098
133650,5785,5785,5785,5785,24153,24153,36093,23345,23345,35285,13473,13473,25413
133669,4879,4879,4879,4879,24853,24853,37298,28627,28627,41072,13787,13787,26232
133702,2878,2878,2878,2878,14589,14649,21703,14674,14734,21788,5728,5788,12842
133711,19500,20040,21140,23760,42450,42450,42450,40560,40560,40560,28860,28860,28860
133809,17300,18060,18060,18060,32760,32760,32760,35110,35110,35110,21560,21560,21560
133872,19260,19800,20340,20340,42483,42483,42483,49710,49710,49710,31455,31455,31455
133881,42470,43246,43246,43670,61016,61016,61016,60810,60810,60810,49490,49490,49490
133951,6565,6565,6565,6565,24881,24881,37279,28261,28261,40659,16675,16675,29073
133960,3276,3276,3276,3276,21208,21208,31094,29112,29112,38998,9611,9611,19497
133979,16236,16176,16836,16836,31996,31996,31996,37436,37436,37436,25436,25436,25436
134079,37640,38980,38980,40500,57200,57200,57200,57200,57200,57200,44800,44800,44800
134097,5656,5656,5656,5656,23780,23780,36910,23780,23780,36910,12188,12188,25318
134130,6381,6381,6381,6381,21811,21811,44089,21811,21811,44089,10861,10861,33139
134237,24513,25820,25687,26307,.,.,.,42157,42157,42157,29337,29337,29337
134343,2370,2370,2370,2370,.,.,.,17212,17212,23477,7834,7834,14099
134422,11085,11085,11085,9285,.,.,.,23473,23473,23473,13406,13406,13406
134495,2506,2506,2506,2506,18208,18208,24813,18208,18208,24813,8546,8546,15151
134510,6710,7048,8760,7960,18140,18140,18140,17600,17600,17600,9060,9060,9060
134608,2764,2764,2764,2764,.,.,.,18054,18054,25491,9384,9384,16821
134811,19354,19354,19354,20794,.,.,.,47294,47294,47294,33723,33723,33723
134945,38140,39900,42400,43670,62982,62982,62982,65746,65746,65746,48016,48016,48016
135081,21008,21008,22000,23248,50699,50699,50699,49744,49744,49744,35048,35048,35048
135160,3100,3100,3100,3100,11767,11767,20414,13569,13569,22216,6367,6367,15014
135188,3232,3292,3292,3292,.,.,.,18384,18384,28368,9094,9094,19078
135364,8000,8448,9088,9808,.,.,.,29752,29752,29752,11544,11544,11544
135391,3074,3074,3074,3074,.,.,.,29058,29058,37579,12880,12880,21401
135522,3251,2985,3251,3251,.,.,.,14051,14051,21918,5051,5051,12918
135610,13920,14020,14020,14160,.,.,.,34580,34580,34580,22540,22540,22540
135717,2838,2838,2838,2838,.,.,.,34434,34434,41257,10382,10382,17205
135726,51930,53682,54760,57194,79020,79020,79020,83260,83260,83260,62110,62110,62110
136145,3054,3054,3054,3054,.,.,.,12754,12754,21100,7354,7354,15700
136172,6389,6389,6389,6389,22496,22496,36900,24337,24337,38741,12337,12337,26741
136215,32210,33430,34570,36300,56870,56870,56870,62280,62280,62280,45522,45522,45522
136233,3133,3133,3191,3246,.,.,.,18002,18002,26381,9062,9062,17441
136330,32500,33476,34134,35900,56695,56695,56695,56540,56540,56540,45959,45959,45959
136358,2444,2444,3050,3050,.,.,.,25730,25730,33590,12905,12905,20765
136400,3155,3155,3155,3155,.,.,.,15792,15792,24669,9006,9006,17883
136473,2364,2364,2367,2365,.,.,.,15901,15901,23011,6415,6415,13525
136516,3366,3366,3366,3366,.,.,.,17401,17401,26307,12221,12221,21127
136765,3918,3918,3918,3918,.,.,.,27493,27493,33973,14393,14393,20873
136774,47970,49540,51170,52826,76975,76975,76975,76509,76509,76509,61041,61041,61041
136950,51700,53716,54740,56110,75310,75310,75310,70120,70120,70120,60020,60020,60020
137032,23750,24640,25550,27050,46602,46602,46602,39662,39662,39662,31202,31202,31202
137078,2682,2682,2682,2682,.,.,.,19485,19485,26089,8602,8602,15206
137096,2563,2563,2563,2563,.,.,.,17305,17305,23931,8449,8449,15075
137209,3131,3131,3131,3131,.,.,.,14199,14199,22524,7735,7735,16060
137272,23100,23100,23100,23100,40000,40000,40000,.,.,.,.,.,.
137281,2830,2830,2830,2830,.,.,.,18261,18261,25778,8964,8964,16481
137315,3165,3165,3165,3165,.,.,.,14524,14524,23218,7893,7893,16587
137351,6410,6410,6410,6410,24652,24652,35566,23874,23874,34788,12030,12030,22944
137476,32000,32940,32940,33760,51666,51666,51666,55709,55709,55709,41021,41021,41021
137546,47630,49500,50800,52320,71810,71810,71810,71810,71810,71810,56520,56520,56520
137564,26620,27520,28320,30148,46308,46308,46308,44628,44628,44628,34148,34148,34148
137759,2026,2026,2026,2026,.,.,.,15726,15726,21762,4826,4826,10862
137777,13250,13250,15250,15250,31000,31000,31000,34750,34750,34750,22750,22750,22750
137801,15100,15594,15594,15822,.,.,.,29484,29484,29484,20043,20043,20043
137847,29992,30790,31274,32218,50008,50008,50008,54218,54218,54218,42218,42218,42218
137953,13130,13130,13180,14300,24118,24118,24118,33378,33378,33378,19173,19173,19173
137962,16300,16300,16300,16300,27750,27750,27750,26525,26525,26525,20150,20150,20150
138187,2474,2474,2474,2474,.,.,.,16479,16479,23388,7113,7113,14022
138275,22850,24200,26744,28044,42854,42854,42854,45114,45114,45114,33314,33314,33314
138293,27674,28268,29534,30798,48698,48698,48698,46218,46218,46218,37218,37218,37218
138309,10935,12054,11707,11291,.,.,.,26050,26050,26050,16780,16780,16780
138354,6360,6360,6360,6360,21528,21528,34409,21528,21528,34409,10260,10260,23141
138558,3565,3565,3565,3165,15595,15595,22501,13565,13565,20471,7365,7365,14271
138600,42690,44250,44250,45786,62448,62448,62448,51694,51694,51694,49194,49194,49194
138655,10250,10250,10650,11090,.,.,.,21390,21390,21390,15040,15040,15040
138664,10130,10850,10420,10850,.,.,.,21150,21150,21150,14800,14800,14800
138682,2996,2996,2996,2996,.,.,.,17113,17113,19513,10133,10133,12533
138716,5934,5934,5934,5934,20806,20806,31528,20806,20806,31528,10574,10574,21296
138761,18258,19172,18214,18214,35996,35996,35996,.,.,.,.,.,.
138813,19354,19354,19354,20794,.,.,.,44949,44949,44949,34213,34213,34213
138840,3084,3164,3164,3164,.,.,.,11364,11364,13764,6164,6164,8564
138868,21185,21850,21850,22300,35300,35300,35300,35300,35300,35300,25300,25300,25300
138901,3505,3505,3505,3105,.,.,.,15619,15619,22245,8715,8715,15341
138947,23144,21695,24012,24730,40924,40924,40924,40924,40924,40924,29942,29942,29942
138956,3832,3832,3832,3232,.,.,.,28059,28089,30489,6896,6926,9326
139144,37246,37946,38656,39376,56490,56490,56490,55442,55442,55442,44008,44008,44008
139153,10150,8731,8492,8492,.,.,.,21692,21692,21692,9992,9992,9992
139199,31084,31720,32530,32685,49415,49415,49415,50463,50463,50463,38315,38315,38315
139205,18500,18900,19220,21696,38046,38046,38046,42071,42071,42071,34320,34320,34320
139250,3933,3933,3933,3483,22283,22283,29189,17381,17381,24287,10147,10147,17053
139278,3052,3052,3052,3122,.,.,.,13315,13315,15715,7741,7741,10141
139311,5538,5568,5568,5068,20687,20687,31409,20174,20174,30896,9707,9707,20429
139357,3042,3042,3042,3042,.,.,.,16982,16982,19382,7792,7792,10192
139366,6241,6241,6241,5751,22691,22691,33745,23073,23073,34127,11221,11221,22275
139384,3062,3062,3062,3112,.,.,.,15543,15543,17943,6953,6953,9353
139393,35640,36710,37770,38860,53508,53508,53508,51120,51120,51120,44120,44120,44120
139463,3683,3683,3683,3283,16645,16645,23551,13308,13308,20214,6626,6626,13532
139579,17014,17014,17014,17014,.,.,.,33875,33875,33875,23568,23568,23568
139621,3236,3236,3136,2736,18254,18254,24606,15308,15308,21660,8440,8440,14792
139630,20792,21220,21636,22924,36137,36137,36137,39189,39189,39189,27139,27139,27139
139658,53804,53868,55468,57948,78814,78814,78814,78814,78814,78814,61798,61798,61798
139700,3344,3344,3344,3344,.,.,.,20340,20340,26692,8537,8537,14889
139719,5772,5832,5832,5832,20704,20704,31444,15832,15832,26572,7832,7832,18572
139755,12682,12852,12852,11764,28106,28106,49218,28106,28106,49218,21764,21764,42876
139764,5500,5464,5464,4980,20110,20110,30832,19230,19230,29952,16560,16560,27282
139861,9526,9524,9524,8974,27922,27922,47102,25398,25398,44578,17258,17258,36438
139931,6463,6485,6485,6485,25475,25475,36529,25241,25241,36295,15427,15427,26481
139940,9286,9286,9286,8478,28957,28957,44188,31738,31738,46969,16847,16847,32078
139959,12080,12080,12080,11180,27542,27542,46582,26158,26158,45198,17514,17514,36554
139968,3789,3789,3789,3475,16808,16808,23714,15388,15388,22294,7517,7517,14423
139986,3126,3126,3126,3126,.,.,.,17852,17852,20252,9388,9388,11788
139995,11720,11720,12320,16935,.,.,.,29935,29935,29935,20895,20895,20895
140003,9925,9925,9925,10500,.,.,.,35250,35250,35250,19750,19750,19750
140012,3236,3236,3236,3236,.,.,.,29741,29741,32141,12722,12722,15122
140234,31540,32370,32840,33700,50135,50135,50135,49050,49050,49050,37605,37605,37605
140243,3666,3666,3666,3666,.,.,.,19655,19655,22655,9404,9404,12404
140252,13101,13596,13911,14406,44406,44406,44406,44406,44406,44406,21906,21906,21906
140331,3120,3120,3202,3252,.,.,.,17610,17610,20010,9524,9524,11924
140340,14200,14200,14200,12750,.,.,.,27195,27195,27195,15351,15351,15351
140447,37808,37808,38746,39708,57752,57752,57752,57752,57752,57752,43706,43706,43706
140553,28847,29468,29468,29468,50036,50036,50036,48939,48939,48939,35430,35430,35430
140571,9558,9558,9558,9558,.,.,.,29083,29083,29083,19079,19079,19079
140678,3002,3022,3022,3072,11842,11842,14242,16076,16076,18476,10159,10159,12559
140696,39580,41160,42754,43990,62340,62340,62340,63590,63590,63590,49190,49190,49190
140720,16096,14595,14596,14596,27632,27632,27632,27632,27632,27632,20120,20120,20120
140818,26692,27520,28340,29190,45680,45680,45680,44194,44194,44194,34118,34118,34118
140827,19400,19400,19400,19400,.,.,.,61447,61447,61447,29647,29647,29647
140872,24300,25228,26180,27300,47300,47300,47300,43400,43400,43400,35000,35000,35000
140942,3022,3042,3042,3042,.,.,.,19930,19930,22330,7897,7897,10297
140951,38075,38075,38840,39605,60425,60425,60425,57566,57566,57566,45134,45134,45134
140960,5743,5902,5902,5498,17435,17435,28155,17310,17310,28030,9548,9548,20268
140988,22370,22810,22810,22810,35570,35570,35570,40961,40961,40961,27745,27745,27745
141006,3662,3662,3692,3692,12267,12267,15267,17569,17569,20569,6867,6867,9867
141060,29972,25766,28181,28885,49566,49566,49566,49566,49566,49566,33900,33900,33900
141167,16940,16970,11080,11080,22320,22320,22320,35040,35040,35040,15060,15060,15060
141185,23184,21120,21490,22350,35950,35950,35950,38850,38850,38850,28050,28050,28050
141237,21122,21938,22852,24440,38396,38396,38396,38396,38396,38396,29540,29540,29540
141255,3152,3152,3152,3152,.,.,.,14665,14665,17065,6363,6363,8763
141264,6583,6583,6583,6007,21831,21831,32886,22639,22639,33694,12909,12909,23964
141325,23970,25190,26390,27650,41146,41146,41146,41146,41146,41146,30150,30150,30150
